run_key,method,iter,eligible_q,scheduled,forced_final,support_size,lambda_min,eta,chosen_sign,actual_drop,required_drop,roundoff_guard,guard_dominates_theory,accepted,eig_time,probe_time,verification_time,regime,n,p,seed,schedule,geometry,perturbation
perturbed_quartic_n20_p0.5_eps1e-02_seed2102,4V-FB,29,2,True,False,19,0.11553371337245998,0.5628085996530688,-1,-0.018025598914577223,5.219544875014216e-15,2.077070088739163e-13,True,False,3.467000010459742e-05,8.649999927001772e-06,5.998999995426857e-05,perturbed_saddle,20,0.5,2102.0,,quartic,0.01
perturbed_quartic_n20_p0.5_eps1e-02_seed2102,4V-FB,31,4,True,False,19,0.11553371435045638,0.5628085996530688,-1,-0.01802559056409425,5.219544875014216e-15,2.0770700887391618e-13,True,False,2.652000011948985e-05,8.619999789516442e-06,4.977999992661353e-05,perturbed_saddle,20,0.5,2102.0,,quartic,0.01
perturbed_quartic_n20_p0.5_eps1e-02_seed2102,4V-FB,35,8,True,False,19,0.11553371464433146,0.5628085996530688,-1,-0.01802558805488408,5.219544875014216e-15,2.0770700887391613e-13,True,False,2.463000009811367e-05,8.5299998318078e-06,4.783999997926003e-05,perturbed_saddle,20,0.5,2102.0,,quartic,0.01
perturbed_quartic_n20_p0.5_eps1e-02_seed2102,4V-FB,41,14,False,True,19,0.11553371466234544,0.5628085996530688,-1,-0.018025587901074225,5.219544875014216e-15,2.0770700887391613e-13,True,False,2.5640000103521743e-05,8.74000011208409e-06,4.89699998524884e-05,perturbed_saddle,20,0.5,2102.0,,quartic,0.01
perturbed_quartic_n20_p0.5_eps1e-02_seed2103,4V-FB,5,1,True,False,20,-6.283334954440625e-08,0.5628085996530688,-1,0.00021700931071677587,5.219548470453179e-15,2.1111111111110996e-13,True,True,6.52899998385692e-05,9.69999996414117e-06,9.501999988970056e-05,perturbed_saddle,20,0.5,2103.0,,quartic,0.01
perturbed_quartic_n20_p0.5_eps1e-02_seed2103,4V-FB,28,1,True,False,19,0.11553371204417696,0.5628085996530688,-1,-0.018025610255928637,5.219548470453179e-15,2.0770700887391686e-13,True,False,4.047000015816593e-05,9.1899999006273e-06,6.701999996039376e-05,perturbed_saddle,20,0.5,2103.0,,quartic,0.01
perturbed_quartic_n20_p0.5_eps1e-02_seed2103,4V-FB,29,2,True,False,19,0.11553371337464677,0.5628085996530688,-1,-0.018025598895905492,5.219548470453179e-15,2.077070088739163e-13,True,False,2.933999985543778e-05,8.539999953427468e-06,5.286000009618874e-05,perturbed_saddle,20,0.5,2103.0,,quartic,0.01
perturbed_quartic_n20_p0.5_eps1e-02_seed2103,4V-FB,31,4,True,False,19,0.11553371435098547,0.5628085996530688,-1,-0.018025590559576976,5.219548470453179e-15,2.0770700887391618e-13,True,False,2.5980000145864324e-05,8.55999996929313e-06,4.9530000069353264e-05,perturbed_saddle,20,0.5,2103.0,,quartic,0.01
perturbed_quartic_n20_p0.5_eps1e-02_seed2103,4V-FB,35,8,True,False,19,0.11553371464436243,0.5628085996530688,-1,-0.018025588054619845,5.219548470453179e-15,2.0770700887391613e-13,True,False,2.5660000119387405e-05,8.520000164935482e-06,4.8959999958242406e-05,perturbed_saddle,20,0.5,2103.0,,quartic,0.01
perturbed_quartic_n20_p0.5_eps1e-02_seed2103,4V-FB,41,14,False,True,19,0.11553371466234587,0.5628085996530688,-1,-0.018025587901070228,5.219548470453179e-15,2.0770700887391618e-13,True,False,2.5430000050619128e-05,8.589999879404786e-06,4.8390000074505224e-05,perturbed_saddle,20,0.5,2103.0,,quartic,0.01
perturbed_quartic_n20_p0.5_eps1e-02_seed2104,4V-FB,5,1,True,False,20,-2.2419587864385601e-07,0.5628085996530688,-1,0.00021960538366849747,5.219558178188835e-15,2.1111111111109656e-13,True,True,6.12999999702879e-05,9.409999847775907e-06,8.992999983092886e-05,perturbed_saddle,20,0.5,2104.0,,quartic,0.01
perturbed_quartic_n20_p0.5_eps1e-02_seed2104,4V-FB,28,1,True,False,19,0.11553371204944207,0.5628085996530688,-1,-0.018025610210973486,5.219558178188835e-15,2.0770700887391686e-13,True,False,3.7980000115567236e-05,9.15000009626965e-06,6.407000000763219e-05,perturbed_saddle,20,0.5,2104.0,,quartic,0.01
perturbed_quartic_n20_p0.5_eps1e-02_seed2104,4V-FB,29,2,True,False,19,0.11553371337723659,0.5628085996530688,-1,-0.018025598873792514,5.219558178188835e-15,2.077070088739163e-13,True,False,2.8850000035163248e-05,8.589999879404786e-06,5.23399999110552e-05,perturbed_saddle,20,0.5,2104.0,,quartic,0.01
perturbed_quartic_n20_p0.5_eps1e-02_seed2104,4V-FB,31,4,True,False,19,0.11553371435161207,0.5628085996530688,-1,-0.018025590554227033,5.219558178188835e-15,2.0770700887391613e-13,True,False,2.5190000087604858e-05,8.429999979853164e-06,4.777000003741705e-05,perturbed_saddle,20,0.5,2104.0,,quartic,0.01
perturbed_quartic_n20_p0.5_eps1e-02_seed2104,4V-FB,35,8,True,False,19,0.11553371464439911,0.5628085996530688,-1,-0.018025588054306763,5.219558178188835e-15,2.0770700887391613e-13,True,False,2.444999995532271e-05,8.569999863539124e-06,4.715000000032887e-05,perturbed_saddle,20,0.5,2104.0,,quartic,0.01
perturbed_quartic_n20_p0.5_eps1e-02_seed2104,4V-FB,41,14,False,True,19,0.1155337146623464,0.5628085996530688,-1,-0.01802558790106623,5.219558178188835e-15,2.0770700887391613e-13,True,False,2.4599999960628338e-05,8.449999995718827e-06,4.733999980999215e-05,perturbed_saddle,20,0.5,2104.0,,quartic,0.01
perturbed_quartic_n20_p0.5_eps1e-02_seed2105,4V-FB,5,1,True,False,20,-9.827166114439504e-08,0.5628085996530688,-1,0.00021773961290705302,5.219550603021345e-15,2.1111111111110837e-13,True,True,6.480999991254066e-05,9.350000027552596e-06,9.376000002703222e-05,perturbed_saddle,20,0.5,2105.0,,quartic,0.01
perturbed_quartic_n20_p0.5_eps1e-02_seed2105,4V-FB,28,1,True,False,19,0.11553371204566185,0.5628085996530688,-1,-0.018025610243250334,5.219550603021345e-15,2.0770700887391686e-13,True,False,3.819000016846985e-05,9.009999985210015e-06,6.361000009746931e-05,perturbed_saddle,20,0.5,2105.0,,quartic,0.01
perturbed_quartic_n20_p0.5_eps1e-02_seed2105,4V-FB,29,2,True,False,19,0.11553371337537716,0.5628085996530688,-1,-0.018025598889668704,5.219550603021345e-15,2.0770700887391636e-13,True,False,2.795999989757547e-05,8.38999994812184e-06,5.100999987917021e-05,perturbed_saddle,20,0.5,2105.0,,quartic,0.01
perturbed_quartic_n20_p0.5_eps1e-02_seed2105,4V-FB,31,4,True,False,19,0.11553371435116219,0.5628085996530688,-1,-0.01802559055806796,5.219550603021345e-15,2.0770700887391618e-13,True,False,2.4570000050516683e-05,8.409999963987502e-06,4.725999997390318e-05,perturbed_saddle,20,0.5,2105.0,,quartic,0.01
perturbed_quartic_n20_p0.5_eps1e-02_seed2105,4V-FB,35,8,True,False,19,0.11553371464437279,0.5628085996530688,-1,-0.01802558805453147,5.219550603021345e-15,2.0770700887391613e-13,True,False,2.3870000177339534e-05,8.32000000627886e-06,4.656999999497202e-05,perturbed_saddle,20,0.5,2105.0,,quartic,0.01
perturbed_quartic_n20_p0.5_eps1e-02_seed2105,4V-FB,41,14,False,True,19,0.11553371466234602,0.5628085996530688,-1,-0.01802558790106934,5.219550603021345e-15,2.0770700887391613e-13,True,False,2.4899999971239595e-05,8.400000069741509e-06,4.763999982060341e-05,perturbed_saddle,20,0.5,2105.0,,quartic,0.01
perturbed_quartic_n20_p0.5_eps1e-03_seed2101,4V-FB,4,1,True,False,20,-4.559075013075607e-09,0.5628085996530688,-1,0.0002148896858629179,5.219716065206626e-15,2.1111111111111113e-13,True,True,5.372000009629119e-05,1.9210000118619064e-05,9.222000016961829e-05,perturbed_saddle,20,0.5,2101.0,,quartic,0.001
perturbed_quartic_n20_p0.5_eps1e-03_seed2101,4V-FB,27,1,True,False,19,0.11553371203985048,0.5628085996530688,-1,-0.018025610292869754,5.219716065206626e-15,2.0770700887391689e-13,True,False,3.827999989880482e-05,9.149999868895975e-06,6.4780000002429e-05,perturbed_saddle,20,0.5,2101.0,,quartic,0.001
perturbed_quartic_n20_p0.5_eps1e-03_seed2101,4V-FB,28,2,True,False,19,0.11553371337251865,0.5628085996530688,-1,-0.018025598914075847,5.219716065206626e-15,2.0770700887391636e-13,True,False,2.9679999897780363e-05,8.839999964038725e-06,5.390000001170847e-05,perturbed_saddle,20,0.5,2101.0,,quartic,0.001
perturbed_quartic_n20_p0.5_eps1e-03_seed2101,4V-FB,30,4,True,False,19,0.11553371435047058,0.5628085996530688,-1,-0.01802559056397346,5.219716065206626e-15,2.0770700887391613e-13,True,False,2.5370000003022142e-05,8.470000011584489e-06,4.8619999915899825e-05,perturbed_saddle,20,0.5,2101.0,,quartic,0.001
perturbed_quartic_n20_p0.5_eps1e-03_seed2101,4V-FB,34,8,True,False,19,0.11553371464433229,0.5628085996530688,-1,-0.018025588054876973,5.219716065206626e-15,2.0770700887391613e-13,True,False,2.5609999966036412e-05,8.520000164935482e-06,4.891999992651108e-05,perturbed_saddle,20,0.5,2101.0,,quartic,0.001
perturbed_quartic_n20_p0.5_eps1e-03_seed2101,4V-FB,40,14,False,True,19,0.11553371466234544,0.5628085996530688,-1,-0.018025587901074225,5.219716065206626e-15,2.0770700887391613e-13,True,False,2.5430000050619128e-05,8.340000022144523e-06,4.799999987881165e-05,perturbed_saddle,20,0.5,2101.0,,quartic,0.001
perturbed_quartic_n20_p0.5_eps1e-03_seed2102,4V-FB,4,1,True,False,20,-6.71896943242255e-11,0.5628085996530688,-1,0.00021418554962604475,5.219715794235327e-15,2.1111111111111113e-13,True,True,5.2519999826472485e-05,1.9110000039290753e-05,9.02300000689138e-05,perturbed_saddle,20,0.5,2102.0,,quartic,0.001
perturbed_quartic_n20_p0.5_eps1e-03_seed2102,4V-FB,27,1,True,False,19,0.11553371203840765,0.5628085996530688,-1,-0.018025610305189232,5.219715794235327e-15,2.0770700887391689e-13,True,False,3.758999991987366e-05,9.05000001694134e-06,6.344000007629802e-05,perturbed_saddle,20,0.5,2102.0,,quartic,0.001
perturbed_quartic_n20_p0.5_eps1e-03_seed2102,4V-FB,28,2,True,False,19,0.11553371337180894,0.5628085996530688,-1,-0.018025598920135888,5.219715794235327e-15,2.077070088739163e-13,True,False,2.8899999961140566e-05,8.900000011635711e-06,5.303000011736003e-05,perturbed_saddle,20,0.5,2102.0,,quartic,0.001
perturbed_quartic_n20_p0.5_eps1e-03_seed2102,4V-FB,30,4,True,False,19,0.11553371435029887,0.5628085996530688,-1,-0.018025590565439398,5.219715794235327e-15,2.0770700887391618e-13,True,False,2.5309999955425155e-05,8.579999985158793e-06,4.843000010623655e-05,perturbed_saddle,20,0.5,2102.0,,quartic,0.001
perturbed_quartic_n20_p0.5_eps1e-03_seed2102,4V-FB,34,8,True,False,19,0.11553371464432224,0.5628085996530688,-1,-0.018025588054963126,5.219715794235327e-15,2.0770700887391613e-13,True,False,2.5780000214581378e-05,8.32000000627886e-06,4.8719999995228136e-05,perturbed_saddle,20,0.5,2102.0,,quartic,0.001
perturbed_quartic_n20_p0.5_eps1e-03_seed2102,4V-FB,40,14,False,True,19,0.1155337146623453,0.5628085996530688,-1,-0.018025587901075557,5.219715794235327e-15,2.0770700887391613e-13,True,False,2.4780000103419297e-05,8.630000138509786e-06,4.802000012205099e-05,perturbed_saddle,20,0.5,2102.0,,quartic,0.001
perturbed_quartic_n20_p0.5_eps1e-03_seed2103,4V-FB,4,1,True,False,20,-6.52597142077733e-10,0.5628085996530688,-1,0.00021440224885171943,5.219715829764743e-15,2.1111111111111108e-13,True,True,5.3669999942940194e-05,9.4600000011269e-06,8.256000000983477e-05,perturbed_saddle,20,0.5,2103.0,,quartic,0.001
perturbed_quartic_n20_p0.5_eps1e-03_seed2103,4V-FB,27,1,True,False,19,0.11553371203885199,0.5628085996530688,-1,-0.018025610301395822,5.219715829764743e-15,2.0770700887391686e-13,True,False,3.6949999866919825e-05,8.929999921747367e-06,6.269000004976988e-05,perturbed_saddle,20,0.5,2103.0,,quartic,0.001
perturbed_quartic_n20_p0.5_eps1e-03_seed2103,4V-FB,28,2,True,False,19,0.1155337133720275,0.5628085996530688,-1,-0.01802559891826938,5.219715829764743e-15,2.077070088739163e-13,True,False,2.8680000013991958e-05,8.600000001024455e-06,5.23399999110552e-05,perturbed_saddle,20,0.5,2103.0,,quartic,0.001
perturbed_quartic_n20_p0.5_eps1e-03_seed2103,4V-FB,30,4,True,False,19,0.11553371435035176,0.5628085996530688,-1,-0.018025590564988647,5.219715829764743e-15,2.0770700887391613e-13,True,False,2.5580000055924756e-05,8.380000053875847e-06,4.841999998461688e-05,perturbed_saddle,20,0.5,2103.0,,quartic,0.001
perturbed_quartic_n20_p0.5_eps1e-03_seed2103,4V-FB,34,8,True,False,19,0.11553371464432534,0.5628085996530688,-1,-0.01802558805493648,5.219715829764743e-15,2.0770700887391613e-13,True,False,2.5260000029447838e-05,8.690000186106772e-06,4.843000010623655e-05,perturbed_saddle,20,0.5,2103.0,,quartic,0.001
perturbed_quartic_n20_p0.5_eps1e-03_seed2103,4V-FB,40,14,False,True,19,0.11553371466234535,0.5628085996530688,-1,-0.01802558790107467,5.219715829764743e-15,2.0770700887391618e-13,True,False,2.4189999976442778e-05,8.530000059181475e-06,4.704999992100056e-05,perturbed_saddle,20,0.5,2103.0,,quartic,0.001
perturbed_quartic_n20_p0.5_eps1e-03_seed2104,4V-FB,4,1,True,False,20,-2.2587714068818404e-09,0.5628085996530688,-1,0.00021465886656857336,5.2197159269078714e-15,2.1111111111111113e-13,True,True,5.1880000000892323e-05,9.520000048723887e-06,8.081999999376421e-05,perturbed_saddle,20,0.5,2104.0,,quartic,0.001
perturbed_quartic_n20_p0.5_eps1e-03_seed2104,4V-FB,27,1,True,False,19,0.11553371203937782,0.5628085996530688,-1,-0.018025610296905636,5.2197159269078714e-15,2.0770700887391686e-13,True,False,3.6879999925076845e-05,8.979999847724685e-06,6.31200000498211e-05,perturbed_saddle,20,0.5,2104.0,,quartic,0.001
perturbed_quartic_n20_p0.5_eps1e-03_seed2104,4V-FB,28,2,True,False,19,0.11553371337228616,0.5628085996530688,-1,-0.01802559891606137,5.2197159269078714e-15,2.077070088739163e-13,True,False,2.77199999345612e-05,8.510000043315813e-06,5.1149999990229844e-05,perturbed_saddle,20,0.5,2104.0,,quartic,0.001
perturbed_quartic_n20_p0.5_eps1e-03_seed2104,4V-FB,30,4,True,False,19,0.11553371435041433,0.5628085996530688,-1,-0.01802559056445352,5.2197159269078714e-15,2.0770700887391618e-13,True,False,2.456000015627069e-05,8.5299998318078e-06,4.777999993166304e-05,perturbed_saddle,20,0.5,2104.0,,quartic,0.001
perturbed_quartic_n20_p0.5_eps1e-03_seed2104,4V-FB,34,8,True,False,19,0.115533714644329,0.5628085996530688,-1,-0.018025588054905395,5.2197159269078714e-15,2.0770700887391613e-13,True,False,2.569000002949906e-05,8.549999847673462e-06,4.893000004813075e-05,perturbed_saddle,20,0.5,2104.0,,quartic,0.001
perturbed_quartic_n20_p0.5_eps1e-03_seed2104,4V-FB,40,14,False,True,19,0.1155337146623454,0.5628085996530688,-1,-0.01802558790107467,5.2197159269078714e-15,2.0770700887391613e-13,True,False,3.09800000195537e-05,8.640000032755779e-06,5.433999990600569e-05,perturbed_saddle,20,0.5,2104.0,,quartic,0.001
perturbed_quartic_n20_p0.5_eps1e-03_seed2105,4V-FB,4,1,True,False,20,-9.576142317617299e-10,0.5628085996530688,-1,0.00021447461913393084,5.219715851115865e-15,2.1111111111111108e-13,True,True,5.200999999033229e-05,9.66999982665584e-06,8.083000011538388e-05,perturbed_saddle,20,0.5,2105.0,,quartic,0.001
perturbed_quartic_n20_p0.5_eps1e-03_seed2105,4V-FB,27,1,True,False,19,0.11553371203900033,0.5628085996530688,-1,-0.018025610300128392,5.219715851115865e-15,2.0770700887391689e-13,True,False,3.620000006776536e-05,9.000000090964022e-06,6.198999994921905e-05,perturbed_saddle,20,0.5,2105.0,,quartic,0.001
perturbed_quartic_n20_p0.5_eps1e-03_seed2105,4V-FB,28,2,True,False,19,0.11553371337210047,0.5628085996530688,-1,-0.018025598917646324,5.219715851115865e-15,2.0770700887391636e-13,True,False,2.7809999892269843e-05,8.429999979853164e-06,5.14500000008411e-05,perturbed_saddle,20,0.5,2105.0,,quartic,0.001
perturbed_quartic_n20_p0.5_eps1e-03_seed2105,4V-FB,30,4,True,False,19,0.11553371435036941,0.5628085996530688,-1,-0.018025590564837657,5.219715851115865e-15,2.0770700887391613e-13,True,False,2.5479999976596446e-05,8.689999958733097e-06,4.8789999937071116e-05,perturbed_saddle,20,0.5,2105.0,,quartic,0.001
perturbed_quartic_n20_p0.5_eps1e-03_seed2105,4V-FB,34,8,True,False,19,0.11553371464432637,0.5628085996530688,-1,-0.018025588054927155,5.219715851115865e-15,2.0770700887391618e-13,True,False,2.4120000034599798e-05,8.460000117338495e-06,4.712999998446321e-05,perturbed_saddle,20,0.5,2105.0,,quartic,0.001
perturbed_quartic_n20_p0.5_eps1e-03_seed2105,4V-FB,40,14,False,True,19,0.11553371466234535,0.5628085996530688,-1,-0.01802558790107467,5.219715851115865e-15,2.0770700887391618e-13,True,False,2.4739999844314298e-05,8.38999994812184e-06,4.7730000005685724e-05,perturbed_saddle,20,0.5,2105.0,,quartic,0.001
perturbed_quartic_n20_p0.5_eps1e-04_seed2101,4V-FB,3,1,True,False,20,-8.023203453451694e-11,0.5628085996530688,-1,0.00021419136547295992,5.219717505935706e-15,2.1111111111111108e-13,True,True,5.162000002201239e-05,9.28999997995561e-06,7.989000005181879e-05,perturbed_saddle,20,0.5,2101.0,,quartic,0.0001
perturbed_quartic_n20_p0.5_eps1e-04_seed2101,4V-FB,26,1,True,False,19,0.11553371203841957,0.5628085996530688,-1,-0.01802561030508798,5.219717505935706e-15,2.0770700887391686e-13,True,False,3.5819999993691454e-05,8.900000011635711e-06,6.167999981698813e-05,perturbed_saddle,20,0.5,2101.0,,quartic,0.0001
perturbed_quartic_n20_p0.5_eps1e-04_seed2101,4V-FB,27,2,True,False,19,0.11553371337181481,0.5628085996530688,-1,-0.018025598920085706,5.219717505935706e-15,2.077070088739163e-13,True,False,2.764999999271822e-05,8.429999979853164e-06,5.0690000080066966e-05,perturbed_saddle,20,0.5,2101.0,,quartic,0.0001
perturbed_quartic_n20_p0.5_eps1e-04_seed2101,4V-FB,29,4,True,False,19,0.11553371435030028,0.5628085996530688,-1,-0.01802559056542785,5.219717505935706e-15,2.0770700887391613e-13,True,False,2.4779999876045622e-05,8.380000053875847e-06,4.750000016429112e-05,perturbed_saddle,20,0.5,2101.0,,quartic,0.0001
perturbed_quartic_n20_p0.5_eps1e-04_seed2101,4V-FB,33,8,True,False,19,0.11553371464432233,0.5628085996530688,-1,-0.018025588054962238,5.219717505935706e-15,2.0770700887391613e-13,True,False,2.5159999950119527e-05,8.479999905830482e-06,4.782000019076804e-05,perturbed_saddle,20,0.5,2101.0,,quartic,0.0001
perturbed_quartic_n20_p0.5_eps1e-04_seed2101,4V-FB,39,14,False,True,19,0.1155337146623453,0.5628085996530688,-1,-0.018025587901075557,5.219717505935706e-15,2.0770700887391613e-13,True,False,2.3810000129742548e-05,8.420000085607171e-06,4.663000004256901e-05,perturbed_saddle,20,0.5,2101.0,,quartic,0.0001
perturbed_quartic_n20_p0.5_eps1e-04_seed2102,4V-FB,3,1,True,False,20,-5.1102567074111414e-11,0.5628085996530688,-1,0.00021412103745310773,5.219717503225998e-15,2.1111111111111108e-13,True,True,5.1180000127715175e-05,9.159999990515644e-06,7.87799999670824e-05,perturbed_saddle,20,0.5,2102.0,,quartic,0.0001
perturbed_quartic_n20_p0.5_eps1e-04_seed2102,4V-FB,26,1,True,False,19,0.11553371203827531,0.5628085996530688,-1,-0.018025610306318995,5.219717503225998e-15,2.0770700887391689e-13,True,False,3.6290000025474e-05,9.079999927052995e-06,6.199999984346505e-05,perturbed_saddle,20,0.5,2102.0,,quartic,0.0001
perturbed_quartic_n20_p0.5_eps1e-04_seed2102,4V-FB,27,2,True,False,19,0.11553371337174385,0.5628085996530688,-1,-0.018025598920691444,5.219717503225998e-15,2.0770700887391636e-13,True,False,2.7820000013889512e-05,8.449999995718827e-06,5.151999994268408e-05,perturbed_saddle,20,0.5,2102.0,,quartic,0.0001
perturbed_quartic_n20_p0.5_eps1e-04_seed2102,4V-FB,29,4,True,False,19,0.11553371435028312,0.5628085996530688,-1,-0.0180255905655744,5.219717503225998e-15,2.0770700887391613e-13,True,False,2.6349999870944885e-05,8.449999995718827e-06,4.949000003762194e-05,perturbed_saddle,20,0.5,2102.0,,quartic,0.0001
perturbed_quartic_n20_p0.5_eps1e-04_seed2102,4V-FB,33,8,True,False,19,0.11553371464432131,0.5628085996530688,-1,-0.01802558805497112,5.219717503225998e-15,2.0770700887391613e-13,True,False,2.4950000124590588e-05,8.429999979853164e-06,4.770999998982006e-05,perturbed_saddle,20,0.5,2102.0,,quartic,0.0001
perturbed_quartic_n20_p0.5_eps1e-04_seed2102,4V-FB,39,14,False,True,19,0.11553371466234529,0.5628085996530688,-1,-0.018025587901075557,5.219717503225998e-15,2.0770700887391613e-13,True,False,2.4819999907776946e-05,8.32000000627886e-06,4.7730000005685724e-05,perturbed_saddle,20,0.5,2102.0,,quartic,0.0001
perturbed_quartic_n20_p0.5_eps1e-04_seed2103,4V-FB,3,1,True,False,20,-4.99489497177538e-11,0.5628085996530688,-1,0.00021414269532149532,5.2197175035808645e-15,2.1111111111111113e-13,True,True,5.170999997972103e-05,9.280000085709617e-06,8.01099999989674e-05,perturbed_saddle,20,0.5,2103.0,,quartic,0.0001
perturbed_quartic_n20_p0.5_eps1e-04_seed2103,4V-FB,26,1,True,False,19,0.11553371203831973,0.5628085996530688,-1,-0.018025610305940187,5.2197175035808645e-15,2.0770700887391686e-13,True,False,3.592999996726576e-05,8.969999953478691e-06,6.178000012369012e-05,perturbed_saddle,20,0.5,2103.0,,quartic,0.0001
perturbed_quartic_n20_p0.5_eps1e-04_seed2103,4V-FB,27,2,True,False,19,0.11553371337176571,0.5628085996530688,-1,-0.018025598920504926,5.2197175035808645e-15,2.077070088739163e-13,True,False,2.7499999987412593e-05,8.540000180801144e-06,5.108999994263286e-05,perturbed_saddle,20,0.5,2103.0,,quartic,0.0001
perturbed_quartic_n20_p0.5_eps1e-04_seed2103,4V-FB,29,4,True,False,19,0.1155337143502884,0.5628085996530688,-1,-0.01802559056552866,5.2197175035808645e-15,2.0770700887391618e-13,True,False,2.5590000177544425e-05,8.460000117338495e-06,4.8900000138019095e-05,perturbed_saddle,20,0.5,2103.0,,quartic,0.0001
perturbed_quartic_n20_p0.5_eps1e-04_seed2103,4V-FB,33,8,True,False,19,0.11553371464432163,0.5628085996530688,-1,-0.01802558805496801,5.2197175035808645e-15,2.0770700887391618e-13,True,False,2.420999999230844e-05,8.400000069741509e-06,4.71900000320602e-05,perturbed_saddle,20,0.5,2103.0,,quartic,0.0001
perturbed_quartic_n20_p0.5_eps1e-04_seed2103,4V-FB,39,14,False,True,19,0.1155337146623453,0.5628085996530688,-1,-0.018025587901075557,5.2197175035808645e-15,2.0770700887391613e-13,True,False,2.4429999939457048e-05,8.370000159629853e-06,4.723000006379152e-05,perturbed_saddle,20,0.5,2103.0,,quartic,0.0001
perturbed_quartic_n20_p0.5_eps1e-04_seed2104,4V-FB,3,1,True,False,20,-5.274282547564934e-11,0.5628085996530688,-1,0.0002141683251162263,5.219717504552352e-15,2.1111111111111113e-13,True,True,5.199999986871262e-05,9.639999916544184e-06,8.084000000962988e-05,perturbed_saddle,20,0.5,2104.0,,quartic,0.0001
perturbed_quartic_n20_p0.5_eps1e-04_seed2104,4V-FB,26,1,True,False,19,0.11553371203837232,0.5628085996530688,-1,-0.01802561030549077,5.219717504552352e-15,2.0770700887391689e-13,True,False,3.6740000041390886e-05,9.090000048672664e-06,6.265000001803855e-05,perturbed_saddle,20,0.5,2104.0,,quartic,0.0001
perturbed_quartic_n20_p0.5_eps1e-04_seed2104,4V-FB,27,2,True,False,19,0.11553371337179157,0.5628085996530688,-1,-0.018025598920284214,5.219717504552352e-15,2.077070088739163e-13,True,False,2.829000004567206e-05,8.510000043315813e-06,5.19499999427353e-05,perturbed_saddle,20,0.5,2104.0,,quartic,0.0001
perturbed_quartic_n20_p0.5_eps1e-04_seed2104,4V-FB,29,4,True,False,19,0.11553371435029466,0.5628085996530688,-1,-0.01802559056547537,5.219717504552352e-15,2.0770700887391613e-13,True,False,2.4950000124590588e-05,8.790000038061407e-06,4.8299999889422907e-05,perturbed_saddle,20,0.5,2104.0,,quartic,0.0001
perturbed_quartic_n20_p0.5_eps1e-04_seed2104,4V-FB,33,8,True,False,19,0.115533714644322,0.5628085996530688,-1,-0.01802558805496446,5.219717504552352e-15,2.0770700887391618e-13,True,False,2.552000000832777e-05,8.489999800076475e-06,4.8730000116847805e-05,perturbed_saddle,20,0.5,2104.0,,quartic,0.0001
perturbed_quartic_n20_p0.5_eps1e-04_seed2104,4V-FB,39,14,False,True,19,0.1155337146623453,0.5628085996530688,-1,-0.018025587901075557,5.219717504552352e-15,2.0770700887391613e-13,True,False,2.531999984967115e-05,8.539999953427468e-06,4.85100001696992e-05,perturbed_saddle,20,0.5,2104.0,,quartic,0.0001
perturbed_quartic_n20_p0.5_eps1e-04_seed2105,4V-FB,3,1,True,False,20,3.534311861341505e-11,0.5628085996530688,-1,0.0002141499108114786,5.219717503794398e-15,2.1111111111111113e-13,True,True,5.271999998512911e-05,9.500000032858225e-06,8.144000003085239e-05,perturbed_saddle,20,0.5,2105.0,,quartic,0.0001
perturbed_quartic_n20_p0.5_eps1e-04_seed2105,4V-FB,26,1,True,False,19,0.11553371203833457,0.5628085996530688,-1,-0.018025610305812734,5.219717503794398e-15,2.0770700887391689e-13,True,False,3.688000015245052e-05,9.070000032807002e-06,6.245000008675561e-05,perturbed_saddle,20,0.5,2105.0,,quartic,0.0001
perturbed_quartic_n20_p0.5_eps1e-04_seed2105,4V-FB,27,2,True,False,19,0.11553371337177301,0.5628085996530688,-1,-0.018025598920442754,5.219717503794398e-15,2.077070088739163e-13,True,False,2.8370000109134708e-05,8.5700000909128e-06,5.185000009078067e-05,perturbed_saddle,20,0.5,2105.0,,quartic,0.0001
perturbed_quartic_n20_p0.5_eps1e-04_seed2105,4V-FB,29,4,True,False,19,0.11553371435029017,0.5628085996530688,-1,-0.018025590565514005,5.219717503794398e-15,2.0770700887391613e-13,True,False,2.6610000077198492e-05,8.350000143764191e-06,4.936999994242797e-05,perturbed_saddle,20,0.5,2105.0,,quartic,0.0001
perturbed_quartic_n20_p0.5_eps1e-04_seed2105,4V-FB,33,8,True,False,19,0.11553371464432173,0.5628085996530688,-1,-0.018025588054967567,5.219717503794398e-15,2.0770700887391613e-13,True,False,2.541999992899946e-05,8.55999996929313e-06,4.838000018025923e-05,perturbed_saddle,20,0.5,2105.0,,quartic,0.0001
perturbed_quartic_n20_p0.5_eps1e-04_seed2105,4V-FB,39,14,False,True,19,0.1155337146623453,0.5628085996530688,-1,-0.018025587901075557,5.219717503794398e-15,2.0770700887391613e-13,True,False,2.476999998179963e-05,8.650000154375448e-06,4.768000007970841e-05,perturbed_saddle,20,0.5,2105.0,,quartic,0.0001
perturbed_quartic_n20_p0.5_eps1e-05_seed2101,4V-FB,3,1,True,False,20,-3.93762986316189e-12,0.5628085996530688,-1,0.00021412161033085297,5.219717520342775e-15,2.1111111111111108e-13,True,True,5.19499999427353e-05,9.580000096320873e-06,8.078999985627888e-05,perturbed_saddle,20,0.5,2101.0,,quartic,1e-05
